Time	Speed(ms)	Daylight	
2021-09-10 12:10:13.225466	4.968642894691602	Afternoon
2021-09-10 12:10:22.628328	5.998056629651993	Afternoon
2021-09-10 12:10:23.894944	2.966496389773894	Afternoon
2021-09-10 12:10:31.194431	1.985488067713085	Afternoon
2021-09-10 12:10:53.566622	0.9957035392282301	Afternoon
2021-09-10 12:11:00.288652	0.9878553068574939	Afternoon
2021-09-10 12:11:01.299951	0.991761437736721	Afternoon
2021-09-10 12:11:02.382056	5.938835928769602	Afternoon
2021-09-10 12:11:05.193540	0.9849441438176042	Afternoon
2021-09-10 12:11:06.954832	0.9477091973282183	Afternoon
2021-09-10 12:11:07.978097	10.931025230793692	Afternoon
2021-09-10 12:11:08.982412	5.974221235369381	Afternoon
2021-09-10 12:11:10.004679	0.9878543310003507	Afternoon
2021-09-10 12:11:11.216439	6.969952534623239	Afternoon
2021-09-10 12:11:12.224744	6.96301247771836	Afternoon
2021-09-10 12:11:13.378660	0.9937285789383203	Afternoon
2021-09-10 12:11:14.895603	0.9868862554377433	Afternoon
2021-09-10 12:11:16.911215	1.9776623042732338	Afternoon
2021-09-10 12:11:18.207750	3.9828141569129203	Afternoon
2021-09-10 12:11:19.816449	2.9841452363592236	Afternoon
2021-09-10 12:11:21.163847	2.4199656848865883	Afternoon
2021-09-10 12:11:22.176141	3.9907374982665234	Afternoon
2021-09-10 12:11:23.411837	3.9553206974021453	Afternoon
2021-09-10 12:11:24.628584	0.9927460049418897	Afternoon
2021-09-10 12:11:25.643871	0.9996741062413652	Afternoon
2021-09-10 12:11:26.655167	15.97885996826199	Afternoon
2021-09-10 12:11:27.664472	12.931257435473023	Afternoon
2021-09-10 12:11:28.676762	0.9937305539352228	Afternoon
2021-09-10 12:11:29.754880	2.978238014825669	Afternoon
2021-09-10 12:11:30.902812	6.969924774597611	Afternoon
2021-09-10 12:11:31.914110	0.9976833791935127	Afternoon
2021-09-10 12:11:33.021149	0.9976853699417351	Afternoon
2021-09-10 12:11:34.365555	0.9907847113992754	Afternoon
2021-09-10 12:11:35.506505	0.9927450193982376	Afternoon
2021-09-10 12:11:36.957627	0.9898040287003578	Afternoon
2021-09-10 12:11:39.708272	0.9976843745666308	Afternoon
2021-09-10 12:11:40.718571	1.9933839586412694	Afternoon
2021-09-10 12:11:41.738846	0.9859103551150508	Afternoon
2021-09-10 12:11:43.427333	0.9907817664449958	Afternoon
2021-09-10 12:11:44.443615	1.9993482124827304	Afternoon
2021-09-10 12:11:46.607833	1.464821577407764	Afternoon
2021-09-10 12:11:47.613140	2.9960362440491233	Afternoon
2021-09-10 12:11:48.631420	0.991762421328446	Afternoon
2021-09-10 12:11:49.909004	6.990744254606899	Afternoon
2021-09-10 12:11:50.930272	1.9776603487010727	Afternoon
2021-09-10 12:11:52.067232	4.9588219425887425	Afternoon
2021-09-10 12:11:54.032978	8.970245695029586	Afternoon
2021-09-10 12:11:55.036297	7.981474996533047	Afternoon
2021-09-10 12:11:56.811550	1.1304103559153527	Afternoon
2021-09-10 12:11:57.957487	0.9976863653188257	Afternoon
2021-09-10 12:11:59.240057	0.9878562827165651	Afternoon
2021-09-10 12:12:00.974425	0.9898020692802061	Afternoon
2021-09-10 12:12:02.568163	1.9757067102902706	Afternoon
2021-09-10 12:12:03.740028	0.9917643885177485	Afternoon
2021-09-10 12:12:04.926856	1.9933859454330534	Afternoon
2021-09-10 12:12:06.131636	1.9993462137880913	Afternoon
2021-09-10 12:12:07.286559	0.9734577022893778	Afternoon
2021-09-10 12:12:10.037194	4.944155760683084	Afternoon
2021-09-10 12:12:11.353675	1.9854939809749965	Afternoon
2021-09-10 12:12:14.220013	1.9679557760977995	Afternoon
2021-09-10 12:12:17.150180	17.92264586046623	Afternoon
2021-09-10 12:12:18.583347	0.9957045306547555	Afternoon
2021-09-10 12:12:19.892848	1.6277154362765685	Afternoon
2021-09-10 12:12:20.911124	6.935492979794927	Afternoon
2021-09-10 12:12:22.190705	5.9801757174965	Afternoon
2021-09-10 12:12:23.208983	1.981565496188954	Afternoon
2021-09-10 12:12:24.848599	1.9718245983146816	Afternoon
2021-09-10 12:12:26.528110	0.8787662824407558	Afternoon
2021-09-10 12:12:27.554365	2.9811975868199267	Afternoon
2021-09-10 12:12:29.092255	0.9668973039035579	Afternoon
2021-09-10 12:12:34.843878	1.9973654749385559	Afternoon
2021-09-10 12:12:36.068605	0.9907847113992754	Afternoon
2021-09-10 12:12:37.191602	2.963571775732694	Afternoon
2021-09-10 12:12:38.283685	0.9907817664449958	Afternoon
2021-09-10 12:12:39.369780	0.9772649091534541	Afternoon
2021-09-10 12:12:40.942576	9.87855306857494	Afternoon
2021-09-10 12:12:41.953873	9.927440338565425	Afternoon
2021-09-10 12:12:43.568556	0.9986777506581286	Afternoon
2021-09-10 12:12:44.574866	13.953687710488886	Afternoon
2021-09-10 12:12:45.629048	14.745188399272177	Afternoon
2021-09-10 12:12:46.674255	53.886361361939294	Afternoon
2021-09-10 12:12:48.302899	1.9854939809749965	Afternoon
2021-09-10 12:12:49.390993	36.840884221049286	Afternoon
2021-09-10 12:12:50.400293	2.9871106176846904	Afternoon
2021-09-10 12:12:51.425553	6.867613023741338	Afternoon
2021-09-10 12:12:52.444827	0.9820500884827129	Afternoon
2021-09-10 12:13:02.505930	0.9927460049418897	Afternoon
2021-09-10 12:13:29.835870	0.9996741062413652	Afternoon
2021-09-10 12:13:46.537222	0.12186112401654264	Afternoon
2021-09-10 12:13:47.554502	5.921300001677702	Afternoon
2021-09-10 12:13:48.654563	3.9205154693739135	Afternoon
2021-09-10 12:13:50.848696	3.974922215740891	Afternoon
2021-09-10 12:13:53.870618	1.9776583931327791	Afternoon
2021-09-10 12:14:02.194365	2.3784186370166207	Afternoon
2021-09-10 12:14:03.208654	0.9957035392282301	Afternoon
2021-09-10 12:14:08.348912	1.9953727306376514	Afternoon
